GENE	TCGA.61.1895.01	TCGA.13.1510.01	TCGA.23.1809.01	TCGA.20.1687.01	TCGA.13.1404.01	TCGA.13.1506.01	TCGA.23.1116.01	TCGA.20.1686.01	TCGA.13.1505.01	TCGA.24.1846.01	TCGA.13.1412.01	TCGA.23.1111.01	TCGA.24.1843.01	TCGA.24.1844.01	TCGA.23.1120.01	TCGA.13.1507.01	TCGA.24.1845.01	TCGA.24.1842.01	TCGA.24.1847.01	TCGA.13.1512.01	TCGA.61.2088.01	TCGA.13.1407.01	TCGA.23.1121.01	TCGA.13.1509.01	TCGA.29.1781.01	TCGA.13.0921.01	TCGA.13.1410.01	TCGA.24.1426.01	TCGA.24.1416.01	TCGA.24.1470.01	TCGA.29.1784.01	TCGA.24.1850.01	TCGA.09.2044.01	TCGA.24.1425.01	TCGA.24.1849.01	TCGA.24.1423.01	TCGA.13.0924.01	TCGA.13.0923.01	TCGA.24.1413.01	TCGA.13.0802.01	TCGA.29.1783.01	TCGA.24.1424.01	TCGA.13.1405.01	TCGA.24.1417.01	TCGA.24.1418.01	TCGA.13.0799.01	TCGA.13.1496.01	TCGA.61.1899.01	TCGA.61.1900.01	TCGA.13.0801.01	TCGA.13.0800.01	TCGA.13.0768.01	TCGA.61.1904.01	TCGA.24.1419.01	TCGA.13.2060.01	TCGA.13.0797.01	TCGA.24.1469.01	TCGA.24.1920.01	TCGA.23.1024.01	TCGA.23.1029.01	TCGA.13.1403.01	TCGA.13.1504.01	TCGA.09.2056.01	TCGA.13.0919.01	TCGA.29.1778.01	TCGA.20.1685.01	TCGA.20.1684.01	TCGA.13.0916.01	TCGA.29.1769.01	TCGA.20.1682.01	TCGA.13.0910.01	TCGA.13.0762.01	TCGA.29.1711.01	TCGA.61.1910.01	TCGA.09.2053.01	TCGA.61.1737.01	TCGA.13.0906.01	TCGA.29.2428.01	TCGA.13.0905.01	TCGA.25.2391.01	TCGA.61.1913.01	TCGA.61.2092.01	TCGA.13.0900.01	TCGA.61.2097.01	TCGA.13.0889.01	TCGA.04.1347.01	TCGA.13.0890.01	TCGA.61.2098.01	TCGA.13.0888.01	TCGA.61.1915.01	TCGA.04.1367.01	TCGA.13.1492.01	TCGA.13.0886.01	TCGA.61.2094.01	TCGA.09.2050.01	TCGA.13.1481.01	TCGA.23.1118.01	TCGA.23.2078.01	TCGA.13.0885.01	TCGA.24.2293.01	TCGA.36.1577.01	TCGA.24.2019.01	TCGA.24.1546.01	TCGA.24.1428.01	TCGA.04.1357.01	TCGA.36.1569.01	TCGA.13.0807.01	TCGA.04.1336.01	TCGA.24.2297.01	TCGA.57.1993.01	TCGA.29.1699.01	TCGA.25.2397.01	TCGA.61.1917.01	TCGA.24.1471.01	TCGA.29.1695.01	TCGA.13.0760.01	TCGA.25.2401.01	TCGA.25.1317.01	TCGA.24.2281.01	TCGA.25.1312.01	TCGA.25.2396.01	TCGA.25.1631.01	TCGA.25.1627.01	TCGA.04.1346.01	TCGA.25.1630.01	TCGA.25.1324.01	TCGA.30.1861.01	TCGA.25.2392.01	TCGA.25.1329.01	TCGA.25.1325.01	TCGA.20.0991.01	TCGA.61.2012.01	TCGA.24.1422.01	TCGA.36.1575.01	TCGA.04.1341.01	TCGA.59.2363.01	TCGA.59.2348.01	TCGA.24.1928.01	TCGA.29.1698.01	TCGA.24.0980.01	TCGA.24.0970.01	TCGA.13.0725.01	TCGA.23.1027.01	TCGA.13.0755.01	TCGA.25.1315.01	TCGA.61.1738.01	TCGA.31.1953.01	TCGA.13.0723.01	TCGA.13.0724.01	TCGA.13.1485.01	TCGA.24.1565.01	TCGA.23.1028.01	TCGA.24.1560.01	TCGA.30.1856.01	TCGA.13.0757.01	TCGA.24.1558.01	TCGA.24.0982.01	TCGA.04.1525.01	TCGA.13.0805.01	TCGA.25.1328.01	TCGA.13.1477.01	TCGA.13.1500.01	TCGA.61.1901.01	TCGA.30.1891.01	TCGA.04.1349.01	TCGA.61.1733.01	TCGA.61.2110.01	TCGA.04.1362.01	TCGA.24.1431.01	TCGA.10.0934.01	TCGA.25.1316.01	TCGA.13.1483.01	TCGA.25.2399.01	TCGA.25.1318.01	TCGA.09.0366.01	TCGA.24.1562.01	TCGA.13.0904.01	TCGA.61.1906.01	TCGA.24.1548.01	TCGA.10.0937.01	TCGA.29.1702.01	TCGA.13.0911.01	TCGA.36.1580.01	TCGA.36.1578.01	TCGA.57.1586.01	TCGA.04.1364.01	TCGA.24.1564.01	TCGA.04.1638.01	TCGA.25.1628.01	TCGA.24.1923.01	TCGA.24.1434.01	TCGA.13.0764.01	TCGA.25.1626.01	TCGA.61.2000.01	TCGA.13.0720.01	TCGA.13.0803.01	TCGA.29.1705.01	TCGA.24.2033.01	TCGA.13.0717.01	TCGA.30.1892.01	TCGA.30.1714.01	TCGA.25.2409.01	TCGA.13.0795.01	TCGA.23.1117.01	TCGA.24.1552.01	TCGA.13.0727.01	TCGA.29.1701.01	TCGA.13.0791.01	TCGA.10.0926.01	TCGA.13.0920.01	TCGA.24.1567.01	TCGA.24.1924.01	TCGA.23.2079.01	TCGA.30.1866.01	TCGA.24.1464.01	TCGA.29.1703.01	TCGA.24.1557.01	TCGA.13.0804.01	TCGA.29.1696.01	TCGA.10.0938.01	TCGA.10.0931.01	TCGA.29.1775.01	TCGA.13.0893.01	TCGA.09.0369.01	TCGA.25.1634.01	TCGA.04.1338.01	TCGA.25.2393.01	TCGA.13.1488.01	TCGA.13.0793.01	TCGA.30.1860.01	TCGA.30.1880.01	TCGA.04.1530.01	TCGA.29.1774.01	TCGA.36.1571.01	TCGA.24.2290.01	TCGA.13.0761.01	TCGA.23.1122.01	TCGA.25.1623.01	TCGA.13.1487.01	TCGA.31.1950.01	TCGA.04.1517.01	TCGA.09.0364.01	TCGA.13.1501.01	TCGA.24.1474.01	TCGA.04.1332.01	TCGA.23.1110.01	TCGA.13.0726.01	TCGA.10.0933.01	TCGA.13.0901.01	TCGA.13.0894.01	TCGA.29.1770.01	TCGA.24.1616.01	TCGA.25.1323.01	TCGA.36.1570.01	TCGA.24.0979.01	TCGA.25.1326.01	TCGA.25.1313.01	TCGA.25.1320.01	TCGA.13.0887.01	TCGA.24.1563.01	TCGA.09.1665.01	TCGA.04.1648.01	TCGA.04.1536.01	TCGA.61.1918.01	TCGA.24.1930.01	TCGA.04.1646.01	TCGA.25.1321.01	TCGA.24.1105.01	TCGA.23.1022.01	TCGA.04.1331.01	TCGA.24.2024.01	TCGA.25.2404.01	TCGA.09.1666.01	TCGA.13.0908.01	TCGA.13.1484.01	TCGA.61.1741.01	TCGA.24.2029.01	TCGA.29.1785.01	TCGA.29.1697.01	TCGA.13.1498.01	TCGA.13.0912.01	TCGA.23.2072.01	TCGA.29.1763.01	TCGA.61.1728.01	TCGA.25.1632.01	TCGA.24.1430.01	TCGA.09.1667.01	TCGA.24.1466.01	TCGA.24.2280.01	TCGA.24.2027.01	TCGA.13.1491.01	TCGA.24.1435.01	TCGA.23.1023.01	TCGA.09.1670.01	TCGA.61.2109.01	TCGA.23.1030.01	TCGA.25.1635.01	TCGA.24.2289.01	TCGA.13.0751.01	TCGA.09.2045.01	TCGA.04.1348.01	TCGA.25.2400.01	TCGA.13.1499.01	TCGA.24.1553.01	TCGA.24.0968.01	TCGA.13.0897.01	TCGA.29.2414.01	TCGA.13.0899.01	TCGA.25.2398.01	TCGA.09.2051.01	TCGA.36.1568.01	TCGA.25.1633.01	TCGA.24.2254.01	TCGA.24.1544.01	TCGA.13.0766.01	TCGA.36.1574.01	TCGA.29.1768.01	TCGA.23.1124.01	TCGA.31.1944.01	TCGA.13.1482.01	TCGA.23.1114.01	TCGA.29.1771.01	TCGA.24.1614.01	TCGA.23.2084.01	TCGA.13.0883.01	TCGA.29.1691.01	TCGA.20.1683.01	TCGA.29.1766.01	TCGA.29.1693.01	TCGA.13.0765.01	TCGA.30.1853.01	TCGA.31.1951.01	TCGA.13.1494.01	TCGA.24.2030.01	TCGA.24.2260.01	TCGA.13.1489.01	TCGA.61.2113.01	TCGA.24.1103.01	TCGA.10.0930.01	TCGA.36.1581.01	TCGA.24.1545.01	TCGA.13.0891.01	TCGA.61.1907.01	TCGA.36.1576.01	TCGA.31.1946.01	TCGA.61.1736.01	TCGA.29.1764.01	TCGA.13.1497.01	TCGA.24.1551.01	TCGA.20.0990.01	TCGA.61.1743.01	TCGA.13.0792.01	TCGA.61.2008.01	TCGA.04.1655.01	TCGA.61.1725.01	TCGA.04.1652.01	TCGA.23.1026.01	TCGA.61.1911.01	TCGA.13.0913.01	TCGA.13.0794.01	TCGA.30.1718.01	TCGA.24.1550.01	TCGA.61.2009.01	TCGA.04.1654.01	TCGA.24.2036.01	TCGA.09.2049.01	TCGA.24.1104.01	TCGA.13.1495.01	TCGA.04.1542.01	TCGA.04.1651.01	TCGA.24.1463.01	TCGA.10.0927.01	TCGA.09.1662.01	TCGA.13.0884.01	TCGA.04.1514.01	TCGA.29.1707.01	TCGA.23.2077.01	TCGA.04.1365.01	TCGA.29.1762.01	TCGA.29.2425.01	TCGA.61.2101.01	TCGA.61.1914.01	TCGA.61.2111.01	TCGA.24.1467.01	TCGA.23.1119.01	TCGA.25.2408.01	TCGA.29.1688.01	TCGA.25.1314.01	TCGA.13.0903.01	TCGA.61.1995.01	TCGA.23.1021.01	TCGA.29.1694.01	TCGA.04.1350.01	TCGA.61.2002.01	TCGA.30.1867.01	TCGA.61.1724.01	TCGA.57.1584.01	TCGA.29.1777.01	TCGA.23.1113.01	TCGA.61.1998.01	TCGA.23.2081.01	TCGA.31.1959.01	TCGA.24.1555.01	TCGA.24.1556.01	TCGA.09.1673.01	TCGA.09.1659.01	TCGA.61.2016.01	TCGA.13.1511.01	TCGA.61.2104.01	TCGA.61.2003.01	TCGA.24.1603.01	TCGA.61.2095.01	TCGA.24.2023.01	TCGA.29.1710.01	TCGA.09.1669.01	TCGA.13.0714.01	TCGA.24.2271.01	TCGA.24.2298.01	TCGA.30.1859.01	TCGA.04.1361.01	TCGA.24.2262.01	TCGA.57.1585.01	TCGA.24.1436.01	TCGA.09.1668.01	TCGA.57.1583.01	TCGA.61.1919.01	TCGA.09.2054.01	TCGA.24.2267.01	TCGA.24.0975.01	TCGA.24.1427.01	TCGA.24.1549.01	TCGA.25.1870.01	TCGA.23.1123.01	TCGA.23.1107.01	TCGA.13.1408.01	TCGA.29.2427.01	TCGA.25.1878.01	TCGA.31.1956.01	TCGA.25.2042.01	TCGA.23.1031.01	TCGA.20.0987.01	TCGA.30.1855.01	TCGA.25.1322.01	TCGA.04.1356.01	TCGA.23.1109.01	TCGA.29.1776.01	TCGA.09.2048.01	TCGA.30.1857.01	TCGA.24.2035.01	TCGA.30.1862.01	TCGA.25.1625.01	TCGA.29.1690.01	TCGA.24.1604.01	TCGA.09.0367.01	TCGA.30.1887.01	TCGA.24.2020.01	TCGA.24.2038.01	TCGA.10.0935.01	TCGA.10.0936.01	TCGA.25.1871.01	TCGA.24.2288.01	TCGA.10.0928.01	TCGA.13.0730.01	TCGA.61.1740.01	TCGA.04.1343.01	TCGA.23.1032.01	TCGA.25.1319.01	TCGA.13.1409.01	TCGA.04.1649.01	TCGA.61.2102.01	TCGA.09.1661.01	TCGA.24.2261.01	TCGA.24.0966.01	TCGA.04.1337.01	TCGA.09.1674.01	TCGA.24.2026.01	TCGA.29.1761.01	TCGA.04.1342.01	TCGA.25.1877.01	TCGA.13.1411.01	TCGA.59.2350.01	TCGA.59.2354.01	TCGA.59.2351.01	TCGA.59.2355.01	TCGA.59.2352.01	TCGA.57.1582.01	TCGA.04.1519.01	TCGA.57.1994.01	TCGA.04.1370.01	TCGA.25.2390.01	TCGA.29.2435.01	TCGA.61.1721.01	TCGA.04.1335.01	TCGA.04.1360.01	TCGA.04.1516.01	TCGA.04.1644.01	TCGA.09.1664.01	TCGA.09.2043.01	TCGA.09.2055.01	TCGA.10.0925.01	TCGA.13.1817.01	TCGA.13.1819.01	TCGA.13.2059.01	TCGA.13.2061.01	TCGA.13.2065.01	TCGA.23.2641.01	TCGA.23.2643.01	TCGA.23.2645.01	TCGA.24.1852.01	TCGA.24.1927.01	TCGA.24.2295.01	TCGA.29.2429.01	TCGA.29.2431.01	TCGA.29.2432.01	TCGA.29.2434.01	TCGA.29.2436.01	TCGA.31.1955.01	TCGA.36.2529.01	TCGA.36.2530.01	TCGA.36.2532.01	TCGA.36.2533.01	TCGA.36.2534.01	TCGA.36.2537.01	TCGA.36.2538.01	TCGA.36.2539.01	TCGA.36.2540.01	TCGA.36.2542.01	TCGA.36.2543.01	TCGA.36.2544.01	TCGA.36.2545.01	TCGA.36.2547.01	TCGA.36.2548.01	TCGA.36.2549.01	TCGA.36.2551.01	TCGA.36.2552.01	TCGA.42.2582.01	TCGA.42.2587.01	TCGA.42.2588.01	TCGA.42.2589.01	TCGA.42.2590.01	TCGA.42.2591.01	TCGA.42.2593.01	TCGA.59.2349.01	TCGA.59.2372.01	TCGA.61.1722.01	TCGA.61.1727.01	TCGA.61.1730.01	TCGA.61.1734.01	TCGA.61.1903.01	TCGA.61.2017.01	TCGA.61.2018.01	TCGA.61.2087.01	TCGA.61.2096.01	TCGA.61.2612.01	TCGA.61.2613.01	TCGA.61.2614.01	TCGA.30.1869.01
AKT1	-0.901626733	-0.434291562	0.370212044	-0.345507149	-0.088287956	0.261884403	0.309712044	0.183372072	-0.076037956	-0.087052949	1.147686564	-0.582028344	-0.179287956	0.275087044	0.613450935	-0.555537956	0.298773294	-0.039061032	0.454712044	0.009337044	-0.789792781	-0.366302521	-0.189412956	0.226494118	-0.534363436	-0.628912956	0.439881963	-0.746287956	0.175587044	-0.687959837	0.173290678	-0.485120982	-0.214816336	-0.335384186	-0.118162956	0.145087044	0.593696829	-0.15764704	0.348024549	0.09750581	0.200955746	-0.311412956	-0.032960877	-0.307287956	0.430476971	-0.299362316	0.673462044	-0.000162956	0.800337044	0.672224176	0.156780597	0.813375827	-0.663715338	2.466462044	0.209212044	0.631767671	-0.302231739	0.33154404	-0.138662956	-0.175037956	-0.057662956	-0.256787956	-0.841168655	0.776952662	-0.121412956	-0.542867037	-0.282410815	1.434962044	-0.441677653	0.599045981	0.078629367	0.805699046	0.303712044	-0.651866572	0.386522777	-0.353037091	-0.285740452	0.188659909	1.965803315	0.230712044	-0.456256472	0.035390975	0.431018681	0.474962044	0.611722196	-0.545037956	0.715712044	-0.525644954	-0.168900545	-0.045552912	1.014087044	0.563685754	0.94796368	-0.040287956	0.3351727	-0.055162956	0.761604157	0.067422795	0.072676366	0.065462044	0.055118379	2.811142039	0.388712044	-0.406537956	0.116962044	-0.289397691	0.243576399	0.204905372	0.492337044	-0.428594989	0.172012257	-0.510037956	-0.540537956	-0.671287956	0.202926052	-0.758131207	0.324958261	-0.184592115	0.630212053	-0.116713443	-0.187037956	-0.148151864	-0.710787956	-0.450826505	0.04675504	-0.598899205	-0.043036736	0.539462044	-0.258751316	0.471865335	0.189462044	0.040712044	-0.393412956	-0.954356186	0.553990535	-0.254037956	1.361850247	0.044087044	-0.706037956	0.070020429	-0.277162956	-0.399991025	0.325837354	-1.171900179	0.079634761	-0.016526579	0.328462044	-0.067494914	0.256625432	-0.088273361	-0.600517297	1.326212044	-0.160136137	-0.584163792	-0.558790392	-0.822914497	-0.403037956	-0.457156082	0.342204235	-0.082662956	-0.221672889	0.2624101	0.000212044	0.04792774	-0.078287742	-0.683794263	-0.01728338	-0.309863125	0.408962044	0.414552599	0.212934773	0.204199601	0.164018689	-0.166662956	0.203690343	-0.173470221	-0.032766273	-0.827537956	-0.446948626	1.369056401	0.591748169	0.823402809	-0.446405741	-0.791761051	0.011087044	0.094985663	-0.337377267	-0.679397394	0.146087044	1.585160513	-0.564412956	0.984673279	-0.399037956	-0.428347947	0.562172647	0.951832598	0.732337044	-0.439862197	0.64058134	-0.926446076	-0.046979777	0.065466003	-0.921710247	-0.103287956	-0.148995104	0.086411883	-0.150502358	0.001075843	0.271320449	0.246926662	-0.406274699	0.766837044	-0.165422004	-0.639480628	-0.841747889	-0.318750571	0.030909161	0.194257499	-0.305855299	-0.136162956	1.812635533	-0.442412956	0.210962044	0.226244399	-0.512374633	0.098430999	-0.66217497	0.348944967	0.175003446	0.769279425	0.071930734	-0.307978062	-0.778787956	-0.637467191	0.04540188	0.126520795	0.362574043	-0.498299722	-0.234287956	-0.590820006	0.966962044	-0.361473746	0.765538446	-0.288190243	0.119748238	-0.618662956	0.07328157	0.073275838	0.45503568	0.127782079	0.755212449	0.22485853	0.032404312	0.595837044	-0.39713679	0.410962044	0.667267004	-0.732517687	0.938874611	-0.562037956	0.067195275	-0.510287207	0.467962044	0.299926163	0.818391764	1.678587044	-0.591537956	-0.066162956	-0.360037956	0.210837044	0.044766113	-0.166795704	0.395034346	0.430114574	0.149637556	-0.975242145	-0.14715613	0.203654939	0.12359146	-0.381325629	0.774922871	-0.229093209	0.334199035	0.058049248	-0.080834654	0.385994787	0.144529472	-0.179640758	0.184943907	-0.165226691	0.373712044	0.141712044	-0.212537956	0.025744945	0.32971491	-0.130412956	-0.295667031	0.07908802	-0.005750758	1.366087044	0.39961546	0.670823404	-0.11092612	-0.428269565	0.29587867	0.267421038	-0.521667122	0.887875376	0.072253535	0.354221872	0.023648767	-0.078912956	0.765044691	0.752708747	1.579368913	-0.780537956	0.222713835	0.629704125	-0.384937313	-0.202037956	0.147750103	-0.240287956	-0.359738063	0.778681315	0.630881034	0.525587044	-0.713969793	-0.400631761	-0.525556759	-0.118351837	-0.136585736	1.68562457	-0.177406111	0.440089027	1.001212044	-1.012610742	-0.346826384	0.949587044	-0.327870171	0.215837044	-0.0386308	0.231994132	0.369337044	-0.114333092	0.480693261	0.425837044	-0.131238314	0.672340076	-0.659037956	-0.048787956	1.249837917	-0.765914955	-0.21269479	-0.029787956	-0.006537956	-0.071867728	0.342962044	-0.118787956	-0.117039911	-0.155131132	0.613572756	-0.995287956	-0.907070965	0.318630258	-0.733382042	0.216212044	-0.083537956	0.650175713	-0.289912123	0.407519469	-0.387162956	-0.217696127	0.724393105	-0.287662956	-0.168726599	0.341212044	-0.537729049	0.617152459	1.514462044	-0.501427097	0.58430837	-0.195058136	-0.204653254	0.142773221	-0.357662956	0.018207756	0.192587044	-0.200173151	0.606587044	-0.456806201	0.008712044	0.503837044	0.262731316	0.171337573	0.017676874	-0.186105191	0.425212044	-0.799881642	0.721729298	-0.12848653	0.012709344	0.184837044	0.098916317	-0.638138708	-0.904093703	-0.747585929	-0.160787956	0.176962044	-0.940729905	0.021117454	-0.315498276	0.207837044	1.58344488	-0.839662956	-0.302287956	0.619304428	0.548566863	-0.110912956	-0.166375615	0.280759001	-0.216870397	-0.60650626	-0.341573157	0.195106156	0.126272258	-0.117067635	0.50620054	0.147457558	0.613587044	0.181462044	0.492462044	-0.540346722	-0.164662956	0.966212044	0.357887699	-0.397253503	-0.516197196	-0.113318428	-0.208098075	-0.892403463	0.271511188	-0.039037956	0.751727571	-0.381912956	0.082337044	-0.015187438	-1.124398635	0.236337044	-0.274814975	-0.281412956	0.050837044	-0.636418334	-0.375785807	-0.212814369	-0.483232646	0.16992118	-0.343753521	-0.54938228	-0.256746669	-0.69802642	-0.818436477	0.310350507	-0.184651592	0.202581249	-0.501162956	0.403212044	-0.149226689	-0.457037956	-0.123662956	-0.327043541	-0.317912956	-0.106289967	-0.316287956	-0.178162956	-0.533840903	-0.190471162	-1.07637815	0.33958926	-0.917791544	-0.267374858	0.327212044	0.194467772	0.473828389	-0.287167222	-0.251912956	-0.171909417	0.251087044	-0.244787956	NaN	NaN	NaN	-0.308641749	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ATR	-0.810553993	0.293568736	0.608099963	-0.031992828	-0.671602654	-0.571357756	-0.10331806	0.174219751	-0.63359793	0.088028378	0.276744158	0.14165207	0.070885717	-0.030366497	0.67715207	-0.57711658	0.556633373	-0.071250693	0.989168932	-1.148431264	0.126684973	-0.342747047	-0.124724537	0.02665207	-0.55134793	0.376568736	0.552818736	0.70865207	0.547568736	-0.106264597	-0.50959793	-0.491627535	0.278143653	0.133038389	-0.21034793	0.154736645	-0.38484793	-0.00284793	0.129401443	-0.402161656	-0.457090552	-0.138235515	0.037891416	0.189664611	0.390950236	-0.29684793	0.38265207	-0.155181264	-0.295383485	0.085544227	-0.458843157	-0.004369117	-0.249142198	-0.204884511	0.190425977	0.273068736	0.635900594	-0.73959793	0.302424084	0.511716964	0.610306545	0.208298027	0.161818736	0.06040207	0.338001059	0.117907117	-0.983763358	0.014985403	-0.370931264	0.639287591	0.551485403	-0.379596155	0.136704802	0.62640207	0.192560053	0.784023223	-0.305514597	-0.022690832	0.365068736	0.382770456	0.35765207	-0.03009793	-0.139571588	0.222985403	-0.349764597	0.277658875	-0.762764597	0.562056567	-0.126931264	-0.517342706	0.237032048	-1.155187551	0.260985403	0.76015207	-0.730240532	-0.193278533	0.576818736	0.215578012	-0.508618127	0.25622178	-0.54484793	-0.135078265	-0.010431264	0.563735403	0.112846318	-0.237764597	-0.16309793	0.696202042	0.268126951	0.525568736	0.070753281	-0.044985793	-0.179181264	-0.035681264	-0.549458042	0.680250109	-0.107247305	0.129893526	-0.009514597	0.06465207	0.233799427	-0.048764597	0.15990207	0.60590207	0.39890207	-0.420079531	-0.355931264	-0.035498762	-0.082264597	0.126034211	0.495318736	-0.659863037	1.04765207	-0.06659793	0.488109238	-0.595894186	-0.013904019	1.152959625	1.048998468	-0.24209793	0.654647145	-0.038061503	0.217818736	-1.45856691	-0.27059793	-0.643133295	-0.379281438	-0.011382157	-0.059811769	-0.236515576	0.128568736	0.611985403	-0.381931264	0.27315207	-0.601368416	-0.207094742	0.252818736	0.283650403	-0.715401218	-0.452793646	-0.23009793	-0.181181264	-0.328487311	-0.24559793	0.59777333	0.628909967	0.117735403	0.839485403	-0.011264597	-0.222264597	-0.286088982	-0.089264597	0.035230652	0.306035813	-0.439348613	-0.440322514	-0.080486542	-0.11309793	0.730411538	-0.18059793	0.262929541	0.53740207	-0.52609793	-0.440264597	0.975430306	0.058735403	-0.401190456	-0.513547254	0.41552797	-0.099837146	-0.188147012	0.452846713	0.193485403	-0.307764597	0.289318736	-0.605181312	0.300997933	0.207689899	-0.373524423	-0.057014597	-0.37609793	0.221818736	0.208940539	0.279526389	-0.564431264	0.679786642	-0.189930353	-0.906455773	-0.50484793	0.123485403	-0.117931264	0.024125087	0.28090207	-0.496014597	0.29065207	0.297462614	-0.360681894	-0.191446333	0.106578341	-0.311429889	-0.0293339	-0.086014597	0.71257456	-0.824464128	-0.010681264	-0.437762809	-0.178520553	-0.089681264	0.407093092	0.007068736	-0.354741533	-0.005431264	-0.484059227	-0.071931264	-0.283264597	-0.061989694	0.444903695	0.02740207	0.340051869	0.632735403	0.984235403	-0.221835694	0.320068736	0.344320854	-0.305313367	-0.213014597	-0.480516627	-0.062431264	-0.51398171	-0.480214029	0.311578452	0.59690207	0.321642839	0.056818736	0.523653181	0.238160918	-0.802429887	0.301976651	0.149985403	-0.485567979	-0.346681264	0.496556186	0.65765207	0.093818736	0.88890207	-0.41684793	-0.056304204	-0.316162517	-0.38959793	0.111314738	-0.194938587	0.24565207	-0.108519706	0.137159398	0.689568736	-0.323040356	-0.163181264	-0.417730313	0.422345445	-0.786514597	0.07315207	-0.010251015	-0.489280105	-0.651431264	-0.732386567	-0.444621094	0.02015207	-0.738681264	0.347735403	-0.341117769	0.374735403	-0.31834793	-0.187825093	0.784458428	0.531654928	0.087626998	0.187735403	-0.280656509	0.122519656	0.126773464	0.413072867	-0.001298905	-0.256931264	-0.328264597	0.15841875	0.191568736	-0.613494956	-0.033014597	0.132396724	0.697242115	0.071068736	-0.57884793	0.36003483	-0.815431264	-0.665502552	0.009985403	-0.429668353	0.450068736	-0.268681264	-0.003681264	-0.164243999	0.065445368	-0.06559793	0.180394035	-0.119181264	0.922109219	0.729508411	-0.150931264	0.05340207	-0.130058461	-0.05466467	0.522568736	0.46878219	-0.189431264	0.862787008	0.95789573	0.088818736	0.14615207	-1.073014597	0.483183525	-0.805431264	-0.300483797	-0.178397614	0.059632323	0.0608954	1.077065997	0.230776293	0.04463456	0.906735403	0.501235403	-0.419696977	-0.56980722	0.138985403	0.11090207	-0.025634952	0.16387238	-0.48955492	0.116985403	0.12340207	-0.930485359	0.130280733	-0.089681264	0.04765207	-0.153181264	-0.349294536	-0.260466821	0.231068736	0.50290207	-0.207096709	-0.58784793	-0.03834793	-0.195431264	-0.003201188	0.571867584	-0.534192845	-0.372249341	0.332068736	0.256408528	-0.104149459	-0.842514597	-0.104154176	0.14615207	-6.58e-05	0.360533031	0.464957397	-0.213181264	1.087384229	-0.249858649	0.211917546	0.030485403	0.673397409	-0.0003269	0.24365207	0.05289553	0.283318736	0.801254028	-0.07284793	-0.421264597	0.23090207	0.078985403	0.025818736	0.18140207	-0.363138696	0.087568736	-0.141481921	0.261068736	0.342573233	-0.008132516	0.683235403	0.309013348	0.033654005	0.161485403	-0.158915427	0.286933405	0.183985403	-0.84092268	0.388312587	0.060629366	-0.46459793	0.328235403	0.241203429	-0.307163587	0.250121248	0.282568736	-0.317431264	-0.530681264	-0.526157516	0.527235403	-0.061104973	0.136985403	-0.48359793	-0.017221924	0.31315207	0.255068736	-0.043863138	-0.26473421	-0.123264597	-0.392346169	-0.414173482	0.372101453	-0.278431264	-0.33984793	0.412988079	-0.42981516	0.473485403	0.09965207	-0.103145887	0.407568736	-0.45734793	-0.163841779	0.170718151	-0.543014597	0.492033269	-0.885217169	-0.441431264	-0.111941746	0.163709003	0.203485403	0.357235403	0.07765207	0.87915207	-0.21834793	-0.121209115	0.388989455	0.302218447	0.518496701	-0.08713067	0.63379461	-0.039527996	-0.028431264	-0.603014597	0.735485403	0.157235403	0.687334523	-0.135681264	0.494568736	-0.001409205	0.445818736	-0.18084793	-0.01009793	0.746156271	0.101784526	0.239500222	0.399735403	0.010418165	-0.147865196	-0.272181264	0.73184841	NaN	NaN	NaN	-0.960264597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
